#L=20
                  p	          Mean size	              P inf	              P span
                   0	                   1	                   0	                   0	                   1	              8.3287
              0.0025	              1.0081	                   0	                   0	                   2	              2.0335
               0.005	              1.0006	                   0	                   0	                   3	              1.2744
              0.0075	              1.0014	                   0	                   0	                   4	              0.8603
                0.01	              1.0025	                   0	                   0	                   5	              0.6024
              0.0125	              1.0051	                   0	                   0	                   6	              0.4626
               0.015	              1.0011	                   0	                   0	                   7	               0.368
              0.0175	              1.0021	                   0	                   0	                   8	               0.298
                0.02	              1.0016	                   0	                   0	                   9	              0.2358
              0.0225	              1.0023	                   0	                   0	                  10	              0.2086
               0.025	              1.0025	                   0	                   0	                  11	              0.1738
              0.0275	              1.0036	                   0	                   0	                  12	              0.1501
                0.03	              1.0016	                   0	                   0	                  13	              0.1269
              0.0325	              1.0028	                   0	                   0	                  14	              0.1248
               0.035	              1.0016	                   0	                   0	                  15	              0.1081
              0.0375	              1.0025	                   0	                   0	                  16	              0.0985
                0.04	              1.0026	                   0	                   0	                  17	              0.0853
              0.0425	              1.0038	                   0	                   0	                  18	              0.0798
               0.045	              1.0034	                   0	                   0	                  19	              0.0741
              0.0475	              1.0042	                   0	                   0	                  20	              0.0703
                0.05	              1.0032	                   0	                   0	                  21	              0.0625
              0.0525	              1.0045	                   0	                   0	                  22	              0.0574
               0.055	              1.0045	                   0	                   0	                  23	              0.0535
              0.0575	              1.0053	                   0	                   0	                  24	              0.0544
                0.06	              1.0041	                   0	                   0	                  25	              0.0491
              0.0625	              1.0064	                   0	                   0	                  26	              0.0492
               0.065	              1.0055	                   0	                   0	                  27	              0.0481
              0.0675	              1.0089	                   0	                   0	                  28	              0.0391
                0.07	              1.0084	                   0	                   0	                  29	              0.0348
              0.0725	               1.011	                   0	                   0	                  30	              0.0348
               0.075	              1.0111	                   0	                   0	                  31	              0.0354
              0.0775	              1.0151	                   0	                   0	                  32	              0.0314
                0.08	              1.0151	                   0	                   0	                  33	               0.028
              0.0825	              1.0192	                   0	                   0	                  34	               0.028
               0.085	              1.0213	                   0	                   0	                  35	              0.0303
              0.0875	              1.0269	                   0	                   0	                  36	              0.0266
                0.09	              1.0253	                   0	                   0	                  37	               0.028
              0.0925	              1.0332	                   0	                   0	                  38	              0.0265
               0.095	              1.0322	                   0	                   0	                  39	              0.0241
              0.0975	              1.0404	                   0	                   0	                  40	              0.0222
                 0.1	              1.0415	                   0	                   0	                  41	              0.0218
              0.1025	              1.0508	                   0	                   0	                  42	              0.0206
               0.105	              1.0501	                   0	                   0	                  43	              0.0219
              0.1075	              1.0634	                   0	                   0	                  44	              0.0197
                0.11	              1.0646	                   0	                   0	                  45	              0.0174
              0.1125	              1.0799	                   0	                   0	                  46	              0.0178
               0.115	              1.0833	                   0	                   0	                  47	              0.0167
              0.1175	              1.1018	                   0	                   0	                  48	              0.0194
                0.12	              1.1037	                   0	                   0	                  49	              0.0153
