#L=40
                  p	          Mean size	              P inf	              P span
                   0	                   1	                   0	                   0	                   1	              29.899
            0.000625	              1.0031	                   0	                   0	                   2	              6.6847
             0.00125	                   1	                   0	                   0	                   3	              4.0237
            0.001875	                   1	                   0	                   0	                   4	              2.6179
              0.0025	                   1	                   0	                   0	                   5	              1.8553
            0.003125	                   1	                   0	                   0	                   6	              1.3879
             0.00375	                   1	                   0	                   0	                   7	              1.0714
            0.004375	                   1	                   0	                   0	                   8	              0.8653
               0.005	                   1	                   0	                   0	                   9	              0.7081
            0.005625	                   1	                   0	                   0	                  10	              0.5889
             0.00625	                   1	                   0	                   0	                  11	              0.5024
            0.006875	                   1	                   0	                   0	                  12	              0.4399
              0.0075	                   1	                   0	                   0	                  13	              0.3726
            0.008125	                   1	                   0	                   0	                  14	              0.3393
             0.00875	                   1	                   0	                   0	                  15	              0.3054
            0.009375	                   1	                   0	                   0	                  16	              0.2721
                0.01	                   1	                   0	                   0	                  17	              0.2449
            0.010625	                   1	                   0	                   0	                  18	              0.2224
             0.01125	                   1	                   0	                   0	                  19	              0.1924
            0.011875	                   1	                   0	                   0	                  20	              0.1836
              0.0125	                   1	                   0	                   0	                  21	              0.1656
            0.013125	                   1	                   0	                   0	                  22	              0.1499
             0.01375	                   1	                   0	                   0	                  23	              0.1445
            0.014375	                   1	                   0	                   0	                  24	              0.1325
               0.015	                   1	                   0	                   0	                  25	              0.1267
            0.015625	                   1	                   0	                   0	                  26	              0.1174
             0.01625	                   1	                   0	                   0	                  27	              0.1124
            0.016875	                   1	                   0	                   0	                  28	              0.1018
              0.0175	                   1	                   0	                   0	                  29	              0.0967
            0.018125	                   1	                   0	                   0	                  30	              0.0907
             0.01875	                   1	                   0	                   0	                  31	              0.0883
            0.019375	                   1	                   0	                   0	                  32	              0.0825
                0.02	                   1	                   0	                   0	                  33	              0.0821
            0.020625	                   1	                   0	                   0	                  34	              0.0771
             0.02125	                   1	                   0	                   0	                  35	              0.0731
            0.021875	                   1	                   0	                   0	                  36	              0.0682
              0.0225	                   1	                   0	                   0	                  37	               0.062
            0.023125	                   1	                   0	                   0	                  38	              0.0641
             0.02375	                   1	                   0	                   0	                  39	              0.0575
            0.024375	                   1	                   0	                   0	                  40	              0.0553
               0.025	                   1	                   0	                   0	                  41	              0.0558
            0.025625	                   1	                   0	                   0	                  42	              0.0514
             0.02625	                   1	                   0	                   0	                  43	              0.0525
            0.026875	                   1	                   0	                   0	                  44	              0.0475
              0.0275	                   1	                   0	                   0	                  45	              0.0453
            0.028125	                   1	                   0	                   0	                  46	              0.0477
             0.02875	                   1	                   0	                   0	                  47	              0.0447
            0.029375	                   1	                   0	                   0	                  48	              0.0417
                0.03	                   1	                   0	                   0	                  49	              0.0417
            0.030625	                   1	                   0	                   0	                  50	              0.0409
             0.03125	                   1	                   0	                   0	                  51	              0.0399
            0.031875	                   1	                   0	                   0	                  52	              0.0352
              0.0325	                   1	                   0	                   0	                  53	               0.038
            0.033125	                   1	                   0	                   0	                  54	               0.037
             0.03375	                   1	                   0	                   0	                  55	              0.0329
            0.034375	                   1	                   0	                   0	                  56	              0.0324
               0.035	                   1	                   0	                   0	                  57	              0.0304
            0.035625	                   1	                   0	                   0	                  58	              0.0311
             0.03625	                   1	                   0	                   0	                  59	              0.0299
            0.036875	                   1	                   0	                   0	                  60	              0.0297
              0.0375	                   1	                   0	                   0	                  61	              0.0266
            0.038125	                   1	                   0	                   0	                  62	              0.0258
             0.03875	                   1	                   0	                   0	                  63	              0.0274
            0.039375	                   1	                   0	                   0	                  64	              0.0251
                0.04	                   1	                   0	                   0	                  65	              0.0248
            0.040625	                   1	                   0	                   0	                  66	              0.0254
             0.04125	                   1	                   0	                   0	                  67	              0.0231
            0.041875	                   1	                   0	                   0	                  68	              0.0253
              0.0425	                   1	                   0	                   0	                  69	              0.0233
            0.043125	                   1	                   0	                   0	                  70	              0.0227
             0.04375	                   1	                   0	                   0	                  71	              0.0221
            0.044375	                   1	                   0	                   0	                  72	              0.0216
               0.045	                   1	                   0	                   0	                  73	              0.0188
            0.045625	                   1	                   0	                   0	                  74	              0.0205
             0.04625	                   1	                   0	                   0	                  75	              0.0212
            0.046875	                   1	                   0	                   0	                  76	              0.0198
              0.0475	                   1	                   0	                   0	                  77	              0.0175
            0.048125	                   1	                   0	                   0	                  78	              0.0181
             0.04875	                   1	                   0	                   0	                  79	              0.0169
            0.049375	                   1	                   0	                   0	                  80	              0.0187
                0.05	                   1	                   0	                   0	                  81	              0.0173
            0.050625	                   1	                   0	                   0	                  82	              0.0167
             0.05125	                   1	                   0	                   0	                  83	               0.018
            0.051875	                   1	                   0	                   0	                  84	              0.0167
              0.0525	                   1	                   0	                   0	                  85	              0.0158
            0.053125	                   1	                   0	                   0	                  86	              0.0159
             0.05375	                   1	                   0	                   0	                  87	              0.0182
            0.054375	                   1	                   0	                   0	                  88	              0.0159
               0.055	              1.0001	                   0	                   0	                  89	               0.014
            0.055625	              1.0001	                   0	                   0	                  90	               0.013
             0.05625	              1.0001	                   0	                   0	                  91	              0.0149
            0.056875	              1.0001	                   0	                   0	                  92	              0.0138
              0.0575	              1.0001	                   0	                   0	                  93	               0.013
            0.058125	              1.0001	                   0	                   0	                  94	              0.0124
             0.05875	              1.0001	                   0	                   0	                  95	              0.0124
            0.059375	              1.0001	                   0	                   0	                  96	              0.0127
                0.06	              1.0001	                   0	                   0	                  97	              0.0141
            0.060625	              1.0001	                   0	                   0	                  98	              0.0134
             0.06125	              1.0001	                   0	                   0	                  99	              0.0125
            0.061875	              1.0001	                   0	                   0	                 100	              0.0126
              0.0625	              1.0001	                   0	                   0	                 101	              0.0129
            0.063125	              1.0001	                   0	                   0	                 102	              0.0103
             0.06375	              1.0001	                   0	                   0	                 103	              0.0112
            0.064375	              1.0001	                   0	                   0	                 104	              0.0113
               0.065	              1.0001	                   0	                   0	                 105	              0.0118
            0.065625	              1.0001	                   0	                   0	                 106	              0.0123
             0.06625	              1.0001	                   0	                   0	                 107	              0.0124
            0.066875	              1.0001	                   0	                   0	                 108	              0.0122
              0.0675	              1.0001	                   0	                   0	                 109	              0.0104
            0.068125	              1.0001	                   0	                   0	                 110	              0.0127
             0.06875	              1.0001	                   0	                   0	                 111	              0.0127
            0.069375	              1.0001	                   0	                   0	                 112	              0.0084
                0.07	              1.0001	                   0	                   0	                 113	              0.0115
            0.070625	              1.0001	                   0	                   0	                 114	              0.0112
             0.07125	              1.0001	                   0	                   0	                 115	                0.01
            0.071875	              1.0001	                   0	                   0	                 116	              0.0097
              0.0725	              1.0001	                   0	                   0	                 117	              0.0089
            0.073125	              1.0001	                   0	                   0	                 118	              0.0089
             0.07375	              1.0001	                   0	                   0	                 119	              0.0096
            0.074375	              1.0001	                   0	                   0	                 120	              0.0089
               0.075	              1.0001	                   0	                   0	                 121	              0.0105
            0.075625	              1.0001	                   0	                   0	                 122	              0.0099
             0.07625	              1.0001	                   0	                   0	                 123	              0.0097
            0.076875	              1.0001	                   0	                   0	                 124	              0.0104
              0.0775	              1.0001	                   0	                   0	                 125	              0.0093
            0.078125	              1.0001	                   0	                   0	                 126	              0.0081
             0.07875	              1.0002	                   0	                   0	                 127	              0.0089
            0.079375	              1.0003	                   0	                   0	                 128	              0.0097
                0.08	              1.0002	                   0	                   0	                 129	              0.0081
            0.080625	              1.0002	                   0	                   0	                 130	               0.008
             0.08125	              1.0002	                   0	                   0	                 131	              0.0079
            0.081875	              1.0002	                   0	                   0	                 132	              0.0075
              0.0825	              1.0001	                   0	                   0	                 133	              0.0078
            0.083125	              1.0002	                   0	                   0	                 134	              0.0086
             0.08375	              1.0004	                   0	                   0	                 135	              0.0072
            0.084375	              1.0006	                   0	                   0	                 136	              0.0072
               0.085	              1.0004	                   0	                   0	                 137	              0.0082
            0.085625	              1.0006	                   0	                   0	                 138	              0.0065
             0.08625	              1.0005	                   0	                   0	                 139	              0.0074
            0.086875	              1.0007	                   0	                   0	                 140	              0.0075
              0.0875	              1.0008	                   0	                   0	                 141	              0.0071
            0.088125	               1.001	                   0	                   0	                 142	              0.0068
             0.08875	              1.0009	                   0	                   0	                 143	               0.006
            0.089375	              1.0011	                   0	                   0	                 144	              0.0066
                0.09	              1.0009	                   0	                   0	                 145	              0.0064
            0.090625	              1.0012	                   0	                   0	                 146	              0.0068
             0.09125	              1.0012	                   0	                   0	                 147	               0.007
            0.091875	              1.0015	                   0	                   0	                 148	              0.0065
              0.0925	              1.0015	                   0	                   0	                 149	              0.0066
            0.093125	              1.0017	                   0	                   0	                 150	              0.0065
             0.09375	              1.0016	                   0	                   0	                 151	              0.0066
            0.094375	              1.0018	                   0	                   0	                 152	              0.0058
               0.095	              1.0016	                   0	                   0	                 153	              0.0061
            0.095625	              1.0018	                   0	                   0	                 154	              0.0065
             0.09625	              1.0023	                   0	                   0	                 155	              0.0061
            0.096875	              1.0024	                   0	                   0	                 156	               0.005
              0.0975	              1.0023	                   0	                   0	                 157	              0.0069
            0.098125	              1.0026	                   0	                   0	                 158	               0.006
             0.09875	              1.0026	                   0	                   0	                 159	              0.0062
            0.099375	              1.0027	                   0	                   0	                 160	              0.0055
                 0.1	              1.0027	                   0	                   0	                 161	              0.0056
            0.100625	              1.0031	                   0	                   0	                 162	              0.0056
             0.10125	              1.0033	                   0	                   0	                 163	              0.0064
            0.101875	              1.0036	                   0	                   0	                 164	              0.0066
              0.1025	              1.0037	                   0	                   0	                 165	              0.0055
            0.103125	              1.0044	                   0	                   0	                 166	              0.0044
             0.10375	              1.0046	                   0	                   0	                 167	              0.0076
            0.104375	              1.0051	                   0	                   0	                 168	               0.004
               0.105	               1.005	                   0	                   0	                 169	              0.0043
            0.105625	              1.0055	                   0	                   0	                 170	              0.0054
             0.10625	              1.0051	                   0	                   0	                 171	              0.0049
            0.106875	              1.0064	                   0	                   0	                 172	              0.0049
              0.1075	              1.0064	                   0	                   0	                 173	              0.0056
            0.108125	              1.0072	                   0	                   0	                 174	              0.0061
             0.10875	              1.0068	                   0	                   0	                 175	              0.0045
            0.109375	              1.0074	                   0	                   0	                 176	              0.0046
                0.11	              1.0078	                   0	                   0	                 177	              0.0044
            0.110625	              1.0087	                   0	                   0	                 178	              0.0049
             0.11125	              1.0094	                   0	                   0	                 179	              0.0058
            0.111875	              1.0105	                   0	                   0	                 180	              0.0046
              0.1125	              1.0107	                   0	                   0	                 181	              0.0046
            0.113125	              1.0119	                   0	                   0	                 182	              0.0036
             0.11375	              1.0122	                   0	                   0	                 183	              0.0047
            0.114375	               1.014	                   0	                   0	                 184	              0.0056
               0.115	              1.0144	                   0	                   0	                 185	              0.0056
            0.115625	              1.0164	                   0	                   0	                 186	              0.0047
             0.11625	              1.0171	                   0	                   0	                 187	              0.0045
            0.116875	               1.019	                   0	                   0	                 188	              0.0047
              0.1175	              1.0192	                   0	                   0	                 189	              0.0048
            0.118125	              1.0216	                   0	                   0	                 190	              0.0043
             0.11875	              1.0214	                   0	                   0	                 191	               0.005
            0.119375	              1.0242	                   0	                   0	                 192	              0.0052
                0.12	              1.0242	                   0	                   0	                 193	              0.0047
            0.120625	              1.0281	                   0	                   0	                 194	              0.0046
             0.12125	              1.0287	                   0	                   0	                 195	              0.0053
            0.121875	               1.032	                   0	                   0	                 196	              0.0037
              0.1225	              1.0329	                   0	                   0	                 197	               0.005
            0.123125	              1.0371	                   0	                   0	                 198	               0.006
             0.12375	              1.0377	                   0	                   0	                 199	              0.0044
            0.124375	               1.043	                   0	                   0	                 200	              0.0033
               0.125	               1.043	                   0	                   0	                 201	              0.0045
            0.125625	              1.0483	                   0	                   0	                 202	              0.0032
             0.12625	              1.0487	                   0	                   0	                 203	              0.0046
            0.126875	              1.0555	                   0	                   0	                 204	              0.0037
              0.1275	              1.0563	                   0	                   0	                 205	              0.0052
            0.128125	              1.0628	                   0	                   0	                 206	              0.0036
             0.12875	              1.0626	                   0	                   0	                 207	              0.0042
            0.129375	              1.0691	                   0	                   0	                 208	              0.0044
                0.13	              1.0694	                   0	                   0	                 209	              0.0042
            0.130625	               1.079	                   0	                   0	                 210	              0.0028
             0.13125	              1.0797	                   0	                   0	                 211	              0.0034
            0.131875	              1.0895	                   0	                   0	                 212	              0.0044
              0.1325	              1.0905	                   0	                   0	                 213	              0.0041
            0.133125	               1.099	                   0	                   0	                 214	              0.0033
             0.13375	              1.1001	                   0	                   0	                 215	              0.0028
            0.134375	              1.1104	                   0	                   0	                 216	              0.0039
               0.135	              1.1109	                   0	                   0	                 217	              0.0033
            0.135625	              1.1227	                   0	                   0	                 218	              0.0034
             0.13625	              1.1254	                   0	                   0	                 219	              0.0044
            0.136875	              1.1366	                   0	                   0	                 220	               0.004
              0.1375	              1.1399	                   0	                   0	                 221	              0.0035
            0.138125	              1.1544	                   0	                   0	                 222	              0.0037
             0.13875	              1.1548	                   0	                   0	                 223	              0.0037
            0.139375	              1.1692	                   0	                   0	                 224	              0.0035
                0.14	              1.1697	                   0	                   0	                 225	              0.0039
            0.140625	              1.1846	                   0	                   0	                 226	              0.0034
             0.14125	              1.1881	                   0	                   0	                 227	               0.003
            0.141875	              1.2046	                   0	                   0	                 228	              0.0041
              0.1425	              1.2086	                   0	                   0	                 229	              0.0033
            0.143125	              1.2232	                   0	                   0	                 230	              0.0032
             0.14375	               1.225	                   0	                   0	                 231	              0.0043
            0.144375	              1.2446	                   0	                   0	                 232	              0.0028
               0.145	              1.2478	                   0	                   0	                 233	               0.003
            0.145625	              1.2682	                   0	                   0	                 234	              0.0028
             0.14625	              1.2712	                   0	                   0	                 235	              0.0034
            0.146875	               1.292	                   0	                   0	                 236	              0.0036
              0.1475	              1.2953	                   0	                   0	                 237	               0.003
            0.148125	               1.318	                   0	                   0	                 238	              0.0027
             0.14875	              1.3217	                   0	                   0	                 239	              0.0033
            0.149375	              1.3442	                   0	                   0	                 240	              0.0033
                0.15	              1.3475	                   0	                   0	                 241	              0.0039
            0.150625	              1.3703	                   0	                   0	                 242	              0.0036
             0.15125	               1.377	                   0	                   0	                 243	              0.0041
            0.151875	              1.4002	                   0	                   0	                 244	              0.0027
              0.1525	              1.4044	                   0	                   0	                 245	              0.0038
            0.153125	               1.427	                   0	                   0	                 246	              0.0036
             0.15375	              1.4293	                   0	                   0	                 247	              0.0027
            0.154375	              1.4524	                   0	                   0	                 248	              0.0028
               0.155	              1.4568	                   0	                   0	                 249	              0.0033
            0.155625	              1.4819	                   0	                   0	                 250	              0.0037
             0.15625	              1.4858	                   0	                   0	                 251	              0.0025
            0.156875	               1.511	                   0	                   0	                 252	               0.003
              0.1575	              1.5156	                   0	                   0	                 253	              0.0017
            0.158125	              1.5382	                   0	                   0	                 254	              0.0027
             0.15875	              1.5431	                   0	                   0	                 255	              0.0027
            0.159375	               1.568	                   0	                   0	                 256	              0.0032
                0.16	              1.5756	                   0	                   0	                 257	              0.0034
            0.160625	              1.5989	                   0	                   0	                 258	               0.004
             0.16125	              1.6041	                   0	                   0	                 259	              0.0018
            0.161875	              1.6266	                   0	                   0	                 260	              0.0027
              0.1625	              1.6332	                   0	                   0	                 261	              0.0021
