        p	Mean size	    P inf	    P span
  0.231445	     2.439	         0	         0
  0.232422	     2.457	         0	         0
  0.233398	      2.48	         0	         0
  0.234375	     2.504	         0	         0
  0.235352	     2.517	         0	         0
  0.236328	     2.539	         0	         0
  0.237305	     2.555	         0	         0
  0.238281	     2.582	         0	         0
  0.239258	     2.601	         0	         0
  0.240234	     2.614	         0	         0
  0.241211	     2.633	         0	         0
  0.242188	     2.651	         0	         0
  0.243164	     2.664	         0	         0
  0.244141	     2.689	         0	         0
  0.245117	     2.715	         0	         0
  0.246094	     2.738	         0	         0
   0.24707	     2.749	         0	         0
  0.248047	     2.775	         0	         0
  0.249023	     2.799	         0	         0
      0.25	     2.822	         0	         0
  0.250977	     2.838	         0	         0
  0.251953	     2.861	         0	         0
   0.25293	     2.884	         0	         0
  0.253906	     2.909	         0	         0
  0.254883	     2.929	         0	         0
  0.255859	     2.951	         0	         0
  0.256836	     2.969	         0	         0
  0.257812	     2.987	         0	         0
  0.258789	     3.014	         0	         0
  0.259766	     3.042	         0	         0
  0.260742	     3.056	         0	         0
  0.261719	     3.074	         0	         0
  0.262695	     3.096	         0	         0
  0.263672	     3.118	         0	         0
  0.264648	     3.135	         0	         0
  0.265625	     3.148	         0	         0
  0.266602	     3.171	         0	         0
  0.267578	     3.198	         0	         0
  0.268555	     3.217	         0	         0
  0.269531	     3.243	         0	         0
  0.270508	     3.261	         0	         0
  0.271484	     3.286	         0	         0
  0.272461	      3.31	         0	         0
  0.273438	     3.339	         0	         0
  0.274414	     3.358	         0	         0
  0.275391	     3.381	         0	         0
  0.276367	     3.409	         0	         0
  0.277344	     3.433	         0	         0
   0.27832	     3.457	         0	         0
  0.279297	     3.481	         0	         0
  0.280273	     3.506	         0	         0
   0.28125	     3.541	         0	         0
  0.282227	     3.558	         0	         0
  0.283203	      3.59	         0	         0
   0.28418	     3.613	         0	         0
  0.285156	     3.636	         0	         0
  0.286133	     3.659	         0	         0
  0.287109	     3.687	         0	         0
  0.288086	     3.712	         0	         0
  0.289062	     3.742	         0	         0
  0.290039	     3.768	         0	         0
  0.291016	       3.8	         0	         0
  0.291992	     3.826	         0	         0
  0.292969	     3.865	         0	         0
  0.293945	     3.892	         0	         0
  0.294922	     3.923	         0	         0
  0.295898	     3.941	         0	         0
  0.296875	      3.98	         0	         0
  0.297852	     4.012	         0	         0
  0.298828	     4.038	         0	         0
  0.299805	     4.068	         0	         0
  0.300781	     4.099	         0	         0
  0.301758	     4.123	         0	         0
  0.302734	     4.154	         0	         0
  0.303711	     4.178	         0	         0
  0.304688	     4.209	         0	         0
  0.305664	     4.241	         0	         0
  0.306641	     4.279	         0	         0
  0.307617	     4.308	         0	         0
  0.308594	     4.336	         0	         0
   0.30957	     4.383	         0	         0
  0.310547	     4.418	         0	         0
  0.311523	     4.449	         0	         0
    0.3125	     4.482	         0	         0
  0.313477	     4.517	         0	         0
  0.314453	     4.562	         0	         0
   0.31543	       4.6	         0	         0
  0.316406	     4.639	         0	         0
  0.317383	     4.672	         0	         0
  0.318359	     4.707	         0	         0
  0.319336	     4.744	         0	         0
  0.320312	     4.775	         0	         0
  0.321289	     4.805	         0	         0
  0.322266	     4.847	         0	         0
  0.323242	     4.891	         0	         0
  0.324219	     4.936	         0	         0
  0.325195	      4.97	         0	         0
  0.326172	     5.019	         0	         0
  0.327148	     5.049	         0	         0
  0.328125	      5.09	         0	         0
  0.329102	     5.129	         0	         0
  0.330078	     5.173	         0	         0
  0.331055	     5.213	         0	         0
  0.332031	     5.253	         0	         0
  0.333008	     5.288	         0	         0
  0.333984	     5.325	         0	         0
  0.334961	     5.373	         0	         0
  0.335938	     5.411	         0	         0
  0.336914	     5.446	         0	         0
  0.337891	     5.506	         0	         0
  0.338867	     5.553	         0	         0
  0.339844	       5.6	         0	         0
   0.34082	     5.646	         0	         0
  0.341797	     5.687	         0	         0
  0.342773	     5.726	         0	         0
   0.34375	     5.774	         0	         0
  0.344727	     5.808	         0	         0
  0.345703	     5.868	         0	         0
   0.34668	     5.912	         0	         0
  0.347656	     5.964	         0	         0
  0.348633	      6.01	         0	         0
  0.349609	     6.078	         0	         0
  0.350586	     6.111	         0	         0
  0.351562	     6.171	         0	         0
  0.352539	     6.221	         0	         0
  0.353516	      6.28	         0	         0
  0.354492	      6.33	         0	         0
  0.355469	     6.417	         0	         0
  0.356445	     6.471	         0	         0
  0.357422	     6.538	         0	         0
  0.358398	     6.587	         0	         0
  0.359375	      6.64	         0	         0
  0.360352	     6.701	         0	         0
  0.361328	     6.765	         0	         0
  0.362305	     6.826	         0	         0
  0.363281	     6.899	         0	         0
  0.364258	     6.958	         0	         0
  0.365234	     6.998	         0	         0
  0.366211	      7.06	         0	         0
  0.367188	     7.131	         0	         0
  0.368164	     7.199	         0	         0
  0.369141	     7.256	         0	         0
  0.370117	     7.317	         0	         0
  0.371094	     7.371	         0	         0
   0.37207	     7.448	         0	         0
  0.373047	     7.501	         0	         0
  0.374023	     7.578	         0	         0
     0.375	     7.644	         0	         0
  0.375977	     7.729	         0	         0
  0.376953	     7.812	         0	         0
   0.37793	     7.886	         0	         0
  0.378906	     7.954	         0	         0
  0.379883	     8.013	         0	         0
  0.380859	     8.092	         0	         0
  0.381836	     8.159	         0	         0
  0.382812	     8.246	         0	         0
  0.383789	     8.309	         0	         0
  0.384766	     8.381	         0	         0
  0.385742	     8.457	         0	         0
  0.386719	      8.54	         0	         0
  0.387695	     8.606	         0	         0
  0.388672	       8.7	         0	         0
  0.389648	     8.772	         0	         0
  0.390625	     8.871	         0	         0
  0.391602	     8.947	         0	         0
  0.392578	     9.035	         0	         0
  0.393555	     9.138	         0	         0
  0.394531	     9.221	         0	         0
  0.395508	     9.292	         0	         0
  0.396484	     9.387	         0	         0
  0.397461	     9.491	         0	         0
  0.398438	     9.598	         0	         0
  0.399414	     9.685	         0	         0
  0.400391	     9.779	         0	         0
  0.401367	     9.873	         0	         0
  0.402344	     9.968	         0	         0
   0.40332	    10.085	         0	         0
  0.404297	    10.195	         0	         0
  0.405273	    10.301	         0	         0
   0.40625	      10.4	         0	         0
  0.407227	    10.496	         0	         0
  0.408203	    10.604	         0	         0
   0.40918	    10.697	         0	         0
  0.410156	    10.799	         0	         0
  0.411133	    10.918	         0	         0
  0.412109	    11.001	         0	         0
  0.413086	    11.133	         0	         0
  0.414062	    11.269	         0	         0
  0.415039	    11.385	         0	         0
  0.416016	    11.501	         0	         0
  0.416992	    11.625	         0	         0
  0.417969	    11.735	         0	         0
  0.418945	    11.863	         0	         0
  0.419922	    11.993	         0	         0
  0.420898	    12.136	         0	         0
  0.421875	    12.257	         0	         0
  0.422852	    12.397	         0	         0
  0.423828	     12.57	         0	         0
  0.424805	    12.682	         0	         0
  0.425781	    12.898	         0	         0
  0.426758	    13.057	         0	         0
  0.427734	    13.214	         0	         0
  0.428711	    13.338	         0	         0
  0.429688	    13.482	         0	         0
  0.430664	    13.617	         0	         0
  0.431641	    13.789	         0	         0
  0.432617	    13.949	         0	         0
  0.433594	    14.127	         0	         0
   0.43457	    14.277	         0	         0
  0.435547	     14.46	         0	         0
  0.436523	     14.65	         0	         0
    0.4375	    14.844	         0	         0
  0.438477	     15.02	         0	         0
  0.439453	    15.209	         0	         0
   0.44043	     15.43	         0	         0
  0.441406	    15.602	         0	         0
  0.442383	    15.778	         0	         0
  0.443359	    15.955	         0	         0
  0.444336	    16.145	         0	         0
  0.445312	    16.386	         0	         0
  0.446289	    16.605	         0	         0
  0.447266	    16.791	0.000316594	     0.001
  0.448242	    17.003	0.000315904	     0.001
  0.449219	    17.239	0.000319565	     0.001
  0.450195	    17.417	0.000318872	     0.001
  0.451172	    17.618	0.000318182	     0.001
  0.452148	    17.855	0.000319654	     0.001
  0.453125	    18.093	0.000318966	     0.001
  0.454102	    18.293	0.00031828	     0.001
  0.455078	    18.496	0.000317597	     0.001
  0.456055	    18.717	0.000319058	     0.001
  0.457031	    18.933	0.000320513	     0.001
  0.458008	    19.125	0.000319829	     0.001
  0.458984	    19.394	0.000319149	     0.001
  0.459961	     19.67	0.000322718	     0.001
  0.460938	     19.91	0.000322034	     0.001
  0.461914	    20.226	0.000327696	     0.001
  0.462891	    20.515	0.000327004	     0.001
  0.463867	    20.846	0.000326316	     0.001
  0.464844	    21.119	0.00032563	     0.001
   0.46582	    21.401	0.000324948	     0.001
  0.466797	    21.648	0.000324268	     0.001
  0.467773	     21.93	0.000323591	     0.001
   0.46875	    22.263	0.000322917	     0.001
  0.469727	    22.558	0.000322245	     0.001
  0.470703	    22.913	0.000321577	     0.001
   0.47168	    23.222	0.000320911	     0.001
  0.472656	    23.559	0.000320248	     0.001
  0.473633	    23.853	0.000319588	     0.001
  0.474609	    24.134	0.00031893	     0.001
  0.475586	     24.45	0.000318275	     0.001
  0.476562	    24.801	0.000317623	     0.001
  0.477539	    25.079	0.000316973	     0.001
  0.478516	    25.404	0.000316327	     0.001
  0.479492	    25.752	0.000315682	     0.001
  0.480469	    26.148	0.000315041	     0.001
  0.481445	     26.51	0.000318458	     0.001
  0.482422	    26.854	0.000321862	     0.001
  0.483398	    27.264	0.000321212	     0.001
  0.484375	    27.619	0.000320565	     0.001
  0.485352	    27.932	0.00031992	     0.001
  0.486328	    28.291	0.000321285	     0.001
  0.487305	    28.675	0.000322645	     0.001
  0.488281	    29.142	  0.000322	     0.001
  0.489258	    29.594	0.000341317	     0.001
  0.490234	     30.02	0.000340637	     0.001
  0.491211	    30.505	0.00033996	     0.001
  0.492188	     30.92	0.000339286	     0.001
  0.493164	    31.382	0.000627723	     0.002
  0.494141	    31.766	0.000851779	     0.003
  0.495117	    32.373	0.000850099	     0.003
  0.496094	    32.894	0.000850394	     0.003
   0.49707	    33.453	0.00117289	     0.004
  0.498047	    34.137	0.00123529	     0.004
  0.499023	    34.686	0.00123483	     0.004
       0.5	    35.169	0.00154688	     0.005
  0.500977	    35.855	  0.001577	     0.005
  0.501953	    36.478	0.00197471	     0.006
   0.50293	    36.858	0.00295728	     0.008
  0.503906	    37.394	0.00339535	     0.009
  0.504883	    38.188	0.00339265	     0.009
  0.505859	    38.856	0.00340154	     0.009
  0.506836	     39.41	0.00377842	      0.01
  0.507812	    40.125	0.00418269	     0.011
  0.508789	    40.718	0.00421881	     0.011
  0.509766	    41.309	0.00459962	     0.012
  0.510742	     41.93	0.00480497	     0.013
  0.511719	    42.509	0.00517557	     0.014
  0.512695	    43.288	0.00519429	     0.014
  0.513672	    43.871	0.00559696	     0.015
  0.514648	    44.525	0.00648956	     0.017
  0.515625	    45.307	0.00688447	     0.018
  0.516602	    45.941	0.00741966	     0.019
  0.517578	    46.588	0.00788113	      0.02
  0.518555	    47.372	0.00787759	      0.02
  0.519531	    47.929	0.00849248	     0.022
  0.520508	    48.599	 0.0100976	     0.026
  0.521484	    49.394	 0.0101142	     0.026
  0.522461	    50.088	 0.0105551	     0.027
  0.523438	    51.043	 0.0115746	     0.029
  0.524414	    51.635	 0.0133501	     0.034
  0.525391	    52.318	 0.0146952	     0.037
  0.526367	    53.088	 0.0153655	     0.039
  0.527344	    53.918	 0.0162574	     0.041
   0.52832	    54.822	 0.0169871	     0.043
  0.529297	      55.7	 0.0178081	     0.045
  0.530273	    56.661	 0.0186759	     0.047
   0.53125	    57.335	 0.0203824	      0.05
  0.532227	    58.244	 0.0209945	     0.051
  0.533203	    59.004	 0.0225256	     0.054
   0.53418	    59.669	 0.0247148	     0.058
  0.535156	    60.311	  0.025365	     0.059
  0.536133	    61.283	 0.0260528	      0.06
  0.537109	    62.085	 0.0265982	     0.061
  0.538086	    63.248	 0.0276842	     0.064
  0.539062	     64.02	 0.0303714	     0.071
  0.540039	    65.248	 0.0333617	     0.077
  0.541016	    66.243	  0.034861	      0.08
  0.541992	    66.976	 0.0377568	     0.085
  0.542969	    67.619	  0.040536	      0.09
  0.543945	    68.633	 0.0427666	     0.095
  0.544922	    68.841	  0.046586	     0.102
  0.545898	    69.899	 0.0482809	     0.105
  0.546875	    70.777	 0.0509339	      0.11
  0.547852	    71.753	 0.0544349	     0.118
  0.548828	    72.316	  0.059194	     0.127
  0.549805	    73.605	 0.0614849	     0.131
  0.550781	    74.707	 0.0632748	     0.134
  0.551758	    75.773	 0.0647912	     0.137
  0.552734	    76.592	 0.0678905	     0.142
  0.553711	    77.546	 0.0710917	     0.147
  0.554688	    78.567	 0.0737482	     0.152
  0.555664	    78.952	  0.077877	      0.16
  0.556641	    79.749	 0.0801667	     0.164
  0.557617	    80.362	 0.0847933	     0.172
  0.558594	    81.621	 0.0865297	     0.175
   0.55957	    82.503	 0.0898272	     0.181
  0.560547	    82.777	 0.0963467	     0.192
  0.561523	    83.239	  0.100861	       0.2
    0.5625	        84	    0.1073	     0.212
  0.563477	     85.11	  0.111185	     0.219
  0.564453	    86.081	  0.115253	     0.226
   0.56543	    86.879	   0.12137	     0.236
  0.566406	    87.054	  0.127809	     0.247
  0.567383	    87.981	  0.132649	     0.256
  0.568359	    89.085	  0.135564	     0.261
  0.569336	    89.762	  0.140564	      0.27
  0.570312	    90.383	  0.146509	     0.279
  0.571289	    91.824	  0.149231	     0.284
  0.572266	    92.292	  0.154422	      0.29
  0.573242	    92.097	  0.162228	     0.302
  0.574219	    92.253	  0.169376	     0.313
  0.575195	      92.7	  0.175902	     0.322
  0.576172	    92.907	  0.182273	     0.331
  0.577148	    93.061	  0.189022	     0.343
  0.578125	    92.755	  0.197483	     0.354
  0.579102	    91.997	  0.208971	     0.371
  0.580078	    92.666	    0.2137	     0.375
  0.581055	    93.381	  0.219022	     0.383
  0.582031	    93.545	  0.228277	     0.395
  0.583008	    94.034	  0.233643	     0.403
  0.583984	    94.345	  0.241574	     0.413
  0.584961	     94.77	   0.24616	     0.419
  0.585938	    94.655	  0.257268	     0.438
  0.586914	    94.864	   0.26487	     0.446
  0.587891	    95.296	  0.271676	     0.453
  0.588867	    95.749	  0.277453	     0.459
  0.589844	    96.027	   0.28443	     0.467
   0.59082	    96.309	  0.292428	     0.476
  0.591797	    96.028	  0.301205	     0.486
  0.592773	    95.387	  0.311942	       0.5
   0.59375	     95.83	  0.317183	     0.504
  0.594727	    96.026	   0.32355	      0.51
  0.595703	    96.204	  0.331462	     0.519
   0.59668	    94.652	  0.345596	     0.537
  0.597656	    93.223	   0.35793	     0.552
  0.598633	    92.448	   0.36801	     0.564
  0.599609	    91.251	  0.379933	     0.579
  0.600586	    89.577	  0.392767	     0.592
  0.601562	    89.612	  0.400912	     0.603
  0.602539	    89.322	  0.411397	     0.616
  0.603516	    88.559	  0.423296	      0.63
  0.604492	      89.1	  0.429588	     0.636
  0.605469	    89.093	  0.438185	     0.643
  0.606445	    88.758	  0.447348	     0.654
  0.607422	    88.304	   0.45577	     0.661
  0.608398	    86.945	  0.468244	     0.676
  0.609375	    86.071	  0.477946	     0.686
  0.610352	    84.968	  0.489051	     0.698
  0.611328	    84.423	   0.49719	     0.705
  0.612305	    83.437	  0.506022	     0.711
  0.613281	    82.951	  0.514037	     0.719
  0.614258	    81.616	   0.52376	     0.728
  0.615234	    80.662	  0.533275	     0.735
  0.616211	    78.866	   0.54475	     0.745
  0.617188	    78.584	  0.551647	     0.752
  0.618164	    77.288	  0.561336	     0.762
  0.619141	    76.508	   0.56892	     0.766
  0.620117	    75.292	   0.57886	     0.775
  0.621094	    73.874	  0.590458	     0.787
   0.62207	    72.611	  0.600857	     0.797
  0.623047	    71.791	  0.608923	     0.803
  0.624023	    70.072	  0.618908	     0.812
     0.625	    68.687	  0.628423	     0.822
  0.625977	    67.612	  0.636719	     0.829
  0.626953	    66.584	  0.644254	     0.833
   0.62793	    66.069	  0.652448	     0.839
  0.628906	    64.019	  0.662488	     0.848
  0.629883	     62.77	  0.670645	     0.854
  0.630859	     61.95	  0.678799	     0.861
  0.631836	     60.39	  0.686318	     0.865
  0.632812	      58.5	  0.695628	     0.873
  0.633789	    57.034	  0.704322	      0.88
  0.634766	    56.001	  0.711655	     0.885
  0.635742	    54.869	  0.718525	     0.889
  0.636719	    52.716	  0.727975	     0.895
  0.637695	     52.02	  0.733761	     0.898
  0.638672	    50.831	  0.740321	     0.903
  0.639648	    49.205	  0.748649	     0.909
  0.640625	     48.16	  0.754407	     0.913
  0.641602	    47.753	  0.757959	     0.913
  0.642578	    45.738	  0.768318	     0.921
  0.643555	    45.082	  0.774882	     0.925
  0.644531	    44.033	  0.780647	     0.928
  0.645508	    42.517	  0.788567	     0.935
  0.646484	    40.898	  0.796459	     0.941
  0.647461	    39.942	  0.802281	     0.945
  0.648438	    38.952	  0.808521	      0.95
  0.649414	    37.579	  0.814168	     0.952
  0.650391	    36.245	  0.820862	     0.957
  0.651367	    34.354	    0.8281	     0.963
  0.652344	    33.315	   0.83288	     0.965
   0.65332	    33.153	  0.835556	     0.965
  0.654297	    31.544	  0.842113	     0.969
  0.655273	    31.111	  0.845455	      0.97
   0.65625	    30.712	  0.848704	     0.971
  0.657227	    30.272	  0.853076	     0.973
  0.658203	    29.717	   0.85599	     0.973
   0.65918	    28.205	   0.86239	     0.976
  0.660156	    27.211	  0.866197	     0.977
  0.661133	    26.139	  0.869923	     0.978
  0.662109	    25.388	  0.873676	      0.98
  0.663086	    24.593	  0.877891	     0.983
  0.664062	    24.142	  0.880303	     0.983
  0.665039	    23.044	  0.884752	     0.985
  0.666016	    22.313	  0.887878	     0.986
  0.666992	     22.46	  0.889369	     0.986
  0.667969	    21.313	  0.893392	     0.987
  0.668945	    21.011	  0.895345	     0.987
  0.669922	     20.48	  0.897758	     0.987
  0.670898	    20.192	  0.899734	     0.987
  0.671875	    19.747	  0.902517	     0.988
  0.672852	    18.317	  0.907668	     0.991
  0.673828	    17.973	  0.909461	     0.991
  0.674805	    17.491	  0.912027	     0.992
  0.675781	    16.651	  0.914671	     0.992
  0.676758	     16.19	  0.917833	     0.994
  0.677734	     15.65	  0.920539	     0.995
  0.678711	     15.09	  0.923378	     0.996
  0.679688	    14.758	  0.925201	     0.996
  0.680664	    14.032	  0.927492	     0.996
  0.681641	    13.407	  0.930109	     0.997
  0.682617	    13.146	  0.931727	     0.997
  0.683594	    12.545	  0.933856	     0.997
   0.68457	    12.472	  0.934947	     0.997
  0.685547	    11.986	  0.937027	     0.998
  0.686523	    11.588	  0.938531	     0.998
    0.6875	    11.369	  0.939847	     0.998
  0.688477	    10.791	  0.941607	     0.998
  0.689453	    10.687	   0.94286	     0.998
   0.69043	    10.553	  0.944033	     0.998
  0.691406	    10.334	  0.945134	     0.998
  0.692383	    10.148	  0.946206	     0.998
  0.693359	    10.018	  0.947238	     0.998
  0.694336	      9.84	  0.948179	     0.998
  0.695312	     9.395	  0.950037	     0.999
  0.696289	     9.177	  0.951208	     0.999
  0.697266	     8.715	  0.953007	         1
  0.698242	     8.622	  0.953881	         1
  0.699219	     8.498	  0.954872	         1
  0.700195	     8.177	  0.956151	         1
  0.701172	     8.015	  0.957099	         1
  0.702148	     7.883	  0.957864	         1
  0.703125	     7.709	  0.958906	         1
  0.704102	     7.544	  0.959902	         1
  0.705078	     7.405	  0.960648	         1
  0.706055	     7.064	  0.961827	         1
  0.707031	     6.918	  0.962681	         1
  0.708008	     6.762	  0.963451	         1
  0.708984	     6.611	  0.964287	         1
  0.709961	     6.282	  0.965348	         1
  0.710938	     6.104	  0.966271	         1
  0.711914	     6.054	  0.966855	         1
  0.712891	      6.06	  0.967414	         1
  0.713867	     6.003	   0.96797	         1
  0.714844	     5.935	  0.968518	         1
   0.71582	     5.867	  0.969135	         1
  0.716797	     5.836	  0.969629	         1
  0.717773	     5.767	  0.970184	         1
   0.71875	     5.675	  0.970916	         1
  0.719727	     5.612	  0.971385	         1
  0.720703	     5.416	  0.972072	         1
   0.72168	     5.322	  0.972788	         1
  0.722656	     5.299	  0.973297	         1
  0.723633	     5.211	  0.973795	         1
  0.724609	     5.111	  0.974392	         1
