        p	Mean size	    P inf	    P span
  0.170625	     1.791	         0	         0
   0.17125	     1.812	         0	         0
  0.171875	     1.807	         0	         0
    0.1725	     1.824	         0	         0
  0.173125	      1.83	         0	         0
   0.17375	     1.842	         0	         0
  0.174375	     1.846	         0	         0
     0.175	     1.859	         0	         0
  0.175625	     1.857	         0	         0
   0.17625	     1.869	         0	         0
  0.176875	     1.876	         0	         0
    0.1775	     1.886	         0	         0
  0.178125	      1.89	         0	         0
   0.17875	     1.901	         0	         0
  0.179375	     1.908	         0	         0
      0.18	     1.916	         0	         0
  0.180625	     1.921	         0	         0
   0.18125	     1.927	         0	         0
  0.181875	     1.932	         0	         0
    0.1825	     1.942	         0	         0
  0.183125	     1.943	         0	         0
   0.18375	     1.951	         0	         0
  0.184375	     1.959	         0	         0
     0.185	     1.965	         0	         0
  0.185625	     1.966	         0	         0
   0.18625	     1.973	         0	         0
  0.186875	     1.978	         0	         0
    0.1875	     1.984	         0	         0
  0.188125	     1.988	         0	         0
   0.18875	     1.992	         0	         0
  0.189375	     1.992	         0	         0
      0.19	     1.994	         0	         0
  0.190625	     1.995	         0	         0
   0.19125	     1.997	         0	         0
  0.191875	         2	         0	         0
    0.1925	     2.003	         0	         0
  0.193125	     2.005	         0	         0
   0.19375	     2.006	         0	         0
  0.194375	     2.008	         0	         0
     0.195	      2.01	         0	         0
  0.195625	     2.011	         0	         0
   0.19625	     2.019	         0	         0
  0.196875	     2.023	         0	         0
    0.1975	      2.03	         0	         0
  0.198125	     2.035	         0	         0
   0.19875	     2.036	         0	         0
  0.199375	     2.038	         0	         0
       0.2	      2.04	         0	         0
  0.200625	     2.044	         0	         0
   0.20125	     2.046	         0	         0
  0.201875	     2.054	         0	         0
    0.2025	     2.054	         0	         0
  0.203125	     2.057	         0	         0
   0.20375	     2.062	         0	         0
  0.204375	     2.065	         0	         0
     0.205	     2.072	         0	         0
  0.205625	     2.077	         0	         0
   0.20625	     2.077	         0	         0
  0.206875	     2.084	         0	         0
    0.2075	     2.086	         0	         0
  0.208125	     2.093	         0	         0
   0.20875	     2.095	         0	         0
  0.209375	     2.098	         0	         0
      0.21	     2.101	         0	         0
  0.210625	     2.109	         0	         0
   0.21125	     2.118	         0	         0
  0.211875	     2.129	         0	         0
    0.2125	     2.135	         0	         0
  0.213125	     2.138	         0	         0
   0.21375	     2.146	         0	         0
  0.214375	     2.148	         0	         0
     0.215	     2.162	         0	         0
  0.215625	     2.173	         0	         0
   0.21625	     2.183	         0	         0
  0.216875	     2.195	         0	         0
    0.2175	     2.201	         0	         0
  0.218125	     2.209	         0	         0
   0.21875	     2.212	         0	         0
  0.219375	      2.22	         0	         0
      0.22	     2.233	         0	         0
  0.220625	     2.249	         0	         0
   0.22125	      2.26	         0	         0
  0.221875	     2.274	         0	         0
    0.2225	      2.29	         0	         0
  0.223125	     2.301	         0	         0
   0.22375	     2.308	         0	         0
  0.224375	     2.319	         0	         0
     0.225	     2.335	         0	         0
  0.225625	     2.347	         0	         0
   0.22625	     2.357	         0	         0
  0.226875	     2.382	         0	         0
    0.2275	     2.394	         0	         0
  0.228125	     2.407	         0	         0
   0.22875	     2.422	         0	         0
  0.229375	     2.445	         0	         0
      0.23	      2.46	         0	         0
  0.230625	     2.478	         0	         0
   0.23125	     2.489	         0	         0
  0.231875	     2.502	         0	         0
    0.2325	     2.522	         0	         0
  0.233125	     2.544	         0	         0
   0.23375	     2.555	         0	         0
  0.234375	     2.565	         0	         0
     0.235	     2.588	         0	         0
  0.235625	     2.606	         0	         0
   0.23625	     2.623	         0	         0
  0.236875	     2.634	         0	         0
    0.2375	     2.646	         0	         0
  0.238125	     2.664	         0	         0
   0.23875	     2.678	         0	         0
  0.239375	     2.691	         0	         0
      0.24	     2.705	         0	         0
  0.240625	     2.711	         0	         0
   0.24125	      2.72	         0	         0
  0.241875	     2.733	         0	         0
    0.2425	     2.752	         0	         0
  0.243125	     2.774	         0	         0
   0.24375	     2.792	         0	         0
  0.244375	     2.805	         0	         0
     0.245	     2.822	         0	         0
  0.245625	     2.828	         0	         0
   0.24625	     2.846	         0	         0
  0.246875	     2.856	         0	         0
    0.2475	     2.872	         0	         0
  0.248125	     2.875	         0	         0
   0.24875	     2.884	         0	         0
  0.249375	     2.893	         0	         0
      0.25	      2.91	         0	         0
  0.250625	     2.921	         0	         0
   0.25125	     2.934	         0	         0
  0.251875	     2.949	         0	         0
    0.2525	     2.961	         0	         0
  0.253125	     2.968	         0	         0
   0.25375	      2.99	         0	         0
  0.254375	     3.003	         0	         0
     0.255	     3.017	         0	         0
  0.255625	     3.031	         0	         0
   0.25625	     3.042	         0	         0
  0.256875	     3.055	         0	         0
    0.2575	     3.066	         0	         0
  0.258125	     3.069	         0	         0
   0.25875	     3.081	         0	         0
  0.259375	     3.089	         0	         0
      0.26	      3.11	         0	         0
  0.260625	     3.113	         0	         0
   0.26125	     3.121	         0	         0
  0.261875	     3.136	         0	         0
    0.2625	     3.147	         0	         0
  0.263125	     3.157	         0	         0
   0.26375	     3.169	         0	         0
  0.264375	      3.18	         0	         0
     0.265	     3.196	         0	         0
  0.265625	     3.206	         0	         0
   0.26625	     3.221	         0	         0
  0.266875	     3.232	         0	         0
    0.2675	     3.247	         0	         0
  0.268125	     3.259	         0	         0
   0.26875	     3.269	         0	         0
  0.269375	     3.288	         0	         0
      0.27	     3.308	         0	         0
  0.270625	     3.321	         0	         0
   0.27125	     3.332	         0	         0
  0.271875	     3.346	         0	         0
    0.2725	     3.367	         0	         0
  0.273125	     3.378	         0	         0
   0.27375	     3.397	         0	         0
  0.274375	     3.412	         0	         0
     0.275	     3.433	         0	         0
  0.275625	     3.447	         0	         0
   0.27625	      3.47	         0	         0
  0.276875	     3.484	         0	         0
    0.2775	     3.502	         0	         0
  0.278125	     3.523	         0	         0
   0.27875	     3.541	         0	         0
  0.279375	     3.559	         0	         0
      0.28	      3.58	         0	         0
  0.280625	     3.597	         0	         0
   0.28125	      3.62	         0	         0
  0.281875	     3.637	         0	         0
    0.2825	     3.653	         0	         0
  0.283125	     3.675	         0	         0
   0.28375	     3.697	         0	         0
  0.284375	     3.714	         0	         0
     0.285	     3.729	         0	         0
  0.285625	     3.752	         0	         0
   0.28625	     3.768	         0	         0
  0.286875	     3.779	         0	         0
    0.2875	     3.799	         0	         0
  0.288125	     3.815	         0	         0
   0.28875	     3.842	         0	         0
  0.289375	     3.858	         0	         0
      0.29	     3.883	         0	         0
  0.290625	     3.895	         0	         0
   0.29125	     3.924	         0	         0
  0.291875	     3.931	         0	         0
    0.2925	     3.955	         0	         0
  0.293125	     3.968	         0	         0
   0.29375	     3.982	         0	         0
  0.294375	     3.995	         0	         0
     0.295	     4.015	         0	         0
  0.295625	     4.031	         0	         0
   0.29625	     4.055	         0	         0
  0.296875	     4.071	         0	         0
    0.2975	     4.097	         0	         0
  0.298125	      4.11	         0	         0
   0.29875	     4.136	         0	         0
  0.299375	     4.154	         0	         0
       0.3	     4.171	         0	         0
  0.300625	     4.189	         0	         0
   0.30125	     4.209	         0	         0
  0.301875	     4.228	         0	         0
    0.3025	     4.252	         0	         0
  0.303125	     4.279	         0	         0
   0.30375	     4.306	         0	         0
  0.304375	     4.324	         0	         0
     0.305	     4.349	         0	         0
  0.305625	     4.375	         0	         0
   0.30625	     4.396	         0	         0
  0.306875	     4.412	         0	         0
    0.3075	     4.437	         0	         0
  0.308125	     4.453	         0	         0
   0.30875	     4.479	         0	         0
  0.309375	     4.495	         0	         0
      0.31	     4.516	         0	         0
  0.310625	     4.526	         0	         0
   0.31125	     4.547	         0	         0
  0.311875	     4.558	         0	         0
    0.3125	     4.576	         0	         0
  0.313125	     4.593	         0	         0
   0.31375	     4.612	         0	         0
  0.314375	     4.641	         0	         0
     0.315	     4.667	         0	         0
  0.315625	     4.693	         0	         0
   0.31625	     4.718	         0	         0
  0.316875	     4.738	         0	         0
    0.3175	     4.752	         0	         0
  0.318125	     4.779	         0	         0
   0.31875	     4.801	         0	         0
  0.319375	     4.832	         0	         0
      0.32	     4.863	         0	         0
  0.320625	     4.889	         0	         0
   0.32125	     4.923	         0	         0
  0.321875	     4.949	         0	         0
    0.3225	     4.974	         0	         0
  0.323125	     4.999	         0	         0
   0.32375	     5.016	         0	         0
  0.324375	     5.044	         0	         0
     0.325	     5.067	         0	         0
  0.325625	     5.097	         0	         0
   0.32625	     5.127	         0	         0
  0.326875	     5.162	         0	         0
    0.3275	     5.192	         0	         0
  0.328125	     5.215	         0	         0
   0.32875	     5.232	         0	         0
  0.329375	     5.248	         0	         0
      0.33	     5.271	         0	         0
  0.330625	       5.3	         0	         0
   0.33125	     5.321	         0	         0
  0.331875	     5.344	         0	         0
    0.3325	     5.376	         0	         0
  0.333125	     5.407	         0	         0
   0.33375	     5.439	         0	         0
  0.334375	     5.467	         0	         0
     0.335	     5.504	         0	         0
  0.335625	     5.529	         0	         0
   0.33625	     5.564	         0	         0
  0.336875	     5.592	         0	         0
    0.3375	     5.623	         0	         0
  0.338125	      5.65	         0	         0
   0.33875	     5.683	         0	         0
  0.339375	     5.708	         0	         0
      0.34	     5.739	         0	         0
  0.340625	     5.761	         0	         0
   0.34125	     5.786	         0	         0
  0.341875	     5.819	         0	         0
    0.3425	     5.849	         0	         0
  0.343125	     5.884	         0	         0
   0.34375	     5.912	         0	         0
  0.344375	     5.947	         0	         0
     0.345	     5.981	         0	         0
  0.345625	      6.02	         0	         0
   0.34625	     6.045	         0	         0
  0.346875	     6.071	         0	         0
    0.3475	     6.105	         0	         0
  0.348125	     6.143	         0	         0
   0.34875	     6.175	         0	         0
  0.349375	     6.212	         0	         0
      0.35	     6.258	         0	         0
  0.350625	     6.288	         0	         0
   0.35125	     6.314	         0	         0
  0.351875	     6.335	         0	         0
    0.3525	     6.383	         0	         0
  0.353125	     6.416	         0	         0
   0.35375	     6.443	         0	         0
  0.354375	     6.484	         0	         0
     0.355	     6.527	         0	         0
  0.355625	     6.553	         0	         0
   0.35625	     6.604	         0	         0
  0.356875	     6.633	         0	         0
    0.3575	     6.683	         0	         0
  0.358125	     6.734	         0	         0
   0.35875	     6.785	         0	         0
  0.359375	     6.824	         0	         0
      0.36	     6.872	         0	         0
  0.360625	     6.921	         0	         0
   0.36125	     6.961	         0	         0
  0.361875	         7	         0	         0
    0.3625	      7.04	         0	         0
  0.363125	     7.084	         0	         0
   0.36375	     7.125	         0	         0
  0.364375	     7.173	         0	         0
     0.365	     7.207	         0	         0
  0.365625	     7.236	         0	         0
   0.36625	     7.275	         0	         0
  0.366875	     7.319	         0	         0
    0.3675	     7.364	         0	         0
  0.368125	     7.405	         0	         0
   0.36875	     7.454	         0	         0
  0.369375	     7.497	         0	         0
      0.37	     7.545	         0	         0
  0.370625	     7.588	         0	         0
   0.37125	     7.641	         0	         0
  0.371875	     7.681	         0	         0
    0.3725	     7.737	         0	         0
  0.373125	     7.766	         0	         0
   0.37375	     7.816	         0	         0
  0.374375	      7.86	         0	         0
     0.375	     7.901	         0	         0
  0.375625	     7.944	         0	         0
   0.37625	     7.991	         0	         0
  0.376875	     8.043	         0	         0
    0.3775	     8.096	         0	         0
  0.378125	     8.145	         0	         0
   0.37875	     8.194	         0	         0
  0.379375	     8.245	         0	         0
      0.38	     8.289	         0	         0
  0.380625	     8.339	         0	         0
   0.38125	     8.409	         0	         0
  0.381875	     8.463	         0	         0
    0.3825	     8.503	         0	         0
  0.383125	     8.538	         0	         0
   0.38375	     8.598	         0	         0
  0.384375	     8.652	         0	         0
     0.385	     8.716	         0	         0
  0.385625	     8.779	         0	         0
   0.38625	     8.828	         0	         0
  0.386875	     8.897	         0	         0
    0.3875	     8.953	         0	         0
  0.388125	     8.999	         0	         0
   0.38875	     9.058	         0	         0
  0.389375	     9.118	         0	         0
      0.39	     9.171	         0	         0
  0.390625	     9.219	         0	         0
   0.39125	     9.275	         0	         0
  0.391875	     9.326	         0	         0
    0.3925	     9.392	         0	         0
  0.393125	     9.451	         0	         0
   0.39375	     9.505	         0	         0
  0.394375	     9.575	         0	         0
     0.395	     9.634	         0	         0
  0.395625	     9.691	         0	         0
   0.39625	      9.74	         0	         0
  0.396875	     9.806	         0	         0
    0.3975	     9.857	         0	         0
  0.398125	     9.933	         0	         0
   0.39875	     9.992	         0	         0
  0.399375	    10.068	         0	         0
       0.4	    10.123	         0	         0
  0.400625	    10.193	         0	         0
   0.40125	    10.253	         0	         0
  0.401875	    10.317	         0	         0
    0.4025	    10.386	         0	         0
  0.403125	    10.463	         0	         0
   0.40375	    10.539	         0	         0
  0.404375	    10.627	         0	         0
     0.405	    10.689	         0	         0
  0.405625	     10.77	         0	         0
   0.40625	    10.849	         0	         0
  0.406875	    10.914	         0	         0
    0.4075	    10.983	         0	         0
  0.408125	    11.079	         0	         0
   0.40875	    11.155	         0	         0
  0.409375	     11.24	         0	         0
      0.41	    11.319	         0	         0
  0.410625	    11.395	         0	         0
   0.41125	    11.476	         0	         0
  0.411875	    11.557	         0	         0
    0.4125	    11.643	         0	         0
  0.413125	    11.734	         0	         0
   0.41375	    11.812	         0	         0
  0.414375	    11.901	         0	         0
     0.415	    11.993	         0	         0
  0.415625	    12.086	         0	         0
   0.41625	     12.17	         0	         0
  0.416875	    12.244	         0	         0
    0.4175	    12.332	         0	         0
  0.418125	    12.412	         0	         0
   0.41875	    12.496	         0	         0
  0.419375	    12.596	         0	         0
      0.42	    12.675	         0	         0
  0.420625	     12.78	         0	         0
   0.42125	    12.881	         0	         0
  0.421875	    12.969	         0	         0
    0.4225	    13.053	         0	         0
  0.423125	    13.125	         0	         0
   0.42375	    13.248	         0	         0
  0.424375	    13.347	         0	         0
     0.425	    13.462	         0	         0
  0.425625	    13.544	         0	         0
   0.42625	    13.656	         0	         0
  0.426875	    13.748	         0	         0
    0.4275	    13.829	         0	         0
  0.428125	    13.948	         0	         0
   0.42875	     14.07	         0	         0
  0.429375	    14.183	         0	         0
      0.43	    14.256	         0	         0
  0.430625	    14.389	         0	         0
   0.43125	    14.512	         0	         0
  0.431875	    14.649	         0	         0
    0.4325	    14.757	         0	         0
  0.433125	    14.871	         0	         0
   0.43375	    14.978	         0	         0
  0.434375	    15.107	         0	         0
     0.435	    15.211	         0	         0
  0.435625	     15.32	         0	         0
   0.43625	    15.467	         0	         0
  0.436875	    15.582	         0	         0
    0.4375	    15.722	         0	         0
  0.438125	    15.825	         0	         0
   0.43875	    15.951	         0	         0
  0.439375	    16.061	         0	         0
      0.44	     16.21	         0	         0
  0.440625	    16.324	         0	         0
   0.44125	     16.48	         0	         0
  0.441875	    16.606	         0	         0
    0.4425	    16.746	         0	         0
  0.443125	     16.92	         0	         0
   0.44375	    17.037	         0	         0
  0.444375	    17.167	         0	         0
     0.445	    17.317	         0	         0
  0.445625	    17.453	         0	         0
   0.44625	    17.594	         0	         0
  0.446875	     17.75	         0	         0
    0.4475	    17.858	         0	         0
  0.448125	    18.003	         0	         0
   0.44875	    18.174	         0	         0
  0.449375	    18.337	         0	         0
      0.45	    18.494	         0	         0
  0.450625	    18.616	         0	         0
   0.45125	    18.779	         0	         0
  0.451875	    18.949	         0	         0
    0.4525	    19.097	         0	         0
  0.453125	     19.25	         0	         0
   0.45375	    19.424	         0	         0
  0.454375	    19.589	         0	         0
     0.455	    19.807	         0	         0
  0.455625	     19.98	         0	         0
   0.45625	    20.158	         0	         0
  0.456875	    20.337	         0	         0
    0.4575	    20.522	         0	         0
  0.458125	    20.706	         0	         0
   0.45875	    20.894	         0	         0
  0.459375	    21.027	         0	         0
      0.46	    21.195	         0	         0
  0.460625	    21.365	         0	         0
   0.46125	    21.576	         0	         0
  0.461875	     21.75	         0	         0
    0.4625	     21.92	         0	         0
  0.463125	    22.128	         0	         0
   0.46375	    22.336	         0	         0
  0.464375	    22.533	         0	         0
     0.465	    22.767	         0	         0
  0.465625	    22.941	         0	         0
   0.46625	    23.162	         0	         0
  0.466875	     23.36	         0	         0
    0.4675	    23.489	         0	         0
  0.468125	     23.73	         0	         0
   0.46875	    23.932	         0	         0
  0.469375	    24.103	         0	         0
      0.47	    24.367	         0	         0
  0.470625	     24.57	         0	         0
   0.47125	    24.806	         0	         0
  0.471875	    25.033	         0	         0
    0.4725	    25.223	         0	         0
  0.473125	    25.442	         0	         0
   0.47375	     25.73	         0	         0
  0.474375	    25.994	         0	         0
     0.475	    26.248	         0	         0
  0.475625	    26.516	         0	         0
   0.47625	    26.767	         0	         0
  0.476875	    27.029	         0	         0
    0.4775	    27.276	0.000247382	     0.001
  0.478125	    27.495	0.000560784	     0.002
   0.47875	    27.729	0.000562663	     0.002
  0.479375	    28.037	0.000564537	     0.002
      0.48	    28.314	0.000563802	     0.002
  0.480625	    28.585	0.000563069	     0.002
   0.48125	    28.892	0.000562338	     0.002
  0.481875	    29.269	0.000561608	     0.002
    0.4825	    29.677	0.000560881	     0.002
  0.483125	    29.971	0.000560155	     0.002
   0.48375	    30.276	0.000560724	     0.002
  0.484375	    30.598	0.000575484	     0.002
     0.485	     30.96	0.000574742	     0.002
  0.485625	    31.274	0.000574003	     0.002
   0.48625	    31.561	0.000573265	     0.002
  0.486875	    31.912	0.000573813	     0.002
    0.4875	    32.201	0.000575641	     0.002
  0.488125	    32.559	0.000638924	     0.002
   0.48875	    32.782	0.000639386	     0.002
  0.489375	     33.11	0.00063857	     0.002
      0.49	    33.494	0.000639031	     0.002
  0.490625	    33.809	0.00101146	     0.003
   0.49125	    34.163	0.00101018	     0.003
  0.491875	    34.519	0.00100889	     0.003
    0.4925	    34.872	0.00101015	     0.003
  0.493125	     35.21	0.00101014	     0.003
   0.49375	    35.552	0.00101013	     0.003
  0.494375	    35.858	0.00101011	     0.003
     0.495	    36.209	0.00129419	     0.004
  0.495625	    36.642	0.00129382	     0.004
   0.49625	    36.941	0.00129345	     0.004
  0.496875	    37.548	0.00129182	     0.004
    0.4975	    37.933	0.00129774	     0.004
  0.498125	    38.345	0.00129611	     0.004
   0.49875	    38.704	0.00156892	     0.005
  0.499375	    39.164	0.00156696	     0.005
       0.5	    39.499	  0.001565	     0.005
  0.500625	    39.936	0.00156305	     0.005
   0.50125	    40.288	0.00156359	     0.005
  0.501875	    40.733	0.00156538	     0.005
    0.5025	    41.199	0.00156468	     0.005
  0.503125	    41.668	0.00156398	     0.005
   0.50375	    42.161	0.00156203	     0.005
  0.504375	    42.676	0.00156134	     0.005
     0.505	    43.193	0.00156312	     0.005
  0.505625	    43.915	0.00160692	     0.005
   0.50625	    44.436	0.00162716	     0.005
  0.506875	    44.911	0.00162885	     0.005
    0.5075	     45.36	0.00162931	     0.005
  0.508125	    45.765	0.00163346	     0.005
   0.50875	    46.292	0.00165111	     0.005
  0.509375	    46.899	0.00169325	     0.005
      0.51	      47.5	0.00170343	     0.005
  0.510625	    48.089	0.00170257	     0.005
   0.51125	    48.591	0.00214425	     0.006
  0.511875	    49.054	 0.0025116	     0.007
    0.5125	    49.618	0.00252317	     0.007
  0.513125	     50.25	0.00254324	     0.007
   0.51375	    50.785	0.00254988	     0.007
  0.514375	      51.3	0.00286999	     0.008
     0.515	    51.895	0.00321723	     0.009
  0.515625	    52.435	0.00323636	     0.009
   0.51625	    53.205	 0.0039201	     0.011
  0.516875	    53.693	0.00431197	     0.012
