        p	Mean size	    P inf	    P span
 0.0566406	         1	         0	         0
 0.0568848	         1	         0	         0
 0.0571289	         1	         0	         0
  0.057373	         1	         0	         0
 0.0576172	         1	         0	         0
 0.0578613	         1	         0	         0
 0.0581055	         1	         0	         0
 0.0583496	         1	         0	         0
 0.0585938	         1	         0	         0
 0.0588379	         1	         0	         0
  0.059082	         1	         0	         0
 0.0593262	         1	         0	         0
 0.0595703	         1	         0	         0
 0.0598145	         1	         0	         0
 0.0600586	         1	         0	         0
 0.0603027	         1	         0	         0
 0.0605469	         1	         0	         0
  0.060791	         1	         0	         0
 0.0610352	         1	         0	         0
 0.0612793	         1	         0	         0
 0.0615234	         1	         0	         0
 0.0617676	         1	         0	         0
 0.0620117	         1	         0	         0
 0.0622559	         1	         0	         0
    0.0625	         1	         0	         0
 0.0627441	         1	         0	         0
 0.0629883	         1	         0	         0
 0.0632324	         1	         0	         0
 0.0634766	         1	         0	         0
 0.0637207	         1	         0	         0
 0.0639648	         1	         0	         0
  0.064209	         1	         0	         0
 0.0644531	         1	         0	         0
 0.0646973	         1	         0	         0
 0.0649414	         1	         0	         0
 0.0651855	         1	         0	         0
 0.0654297	         1	         0	         0
 0.0656738	         1	         0	         0
  0.065918	         1	         0	         0
 0.0661621	         1	         0	         0
 0.0664062	         1	         0	         0
 0.0666504	         1	         0	         0
 0.0668945	         1	         0	         0
 0.0671387	         1	         0	         0
 0.0673828	         1	         0	         0
  0.067627	         1	         0	         0
 0.0678711	         1	         0	         0
 0.0681152	         1	         0	         0
 0.0683594	         1	         0	         0
 0.0686035	         1	         0	         0
 0.0688477	         1	         0	         0
 0.0690918	         1	         0	         0
 0.0693359	         1	         0	         0
 0.0695801	         1	         0	         0
 0.0698242	         1	         0	         0
 0.0700684	         1	         0	         0
 0.0703125	         1	         0	         0
 0.0705566	         1	         0	         0
 0.0708008	         1	         0	         0
 0.0710449	         1	         0	         0
 0.0712891	         1	         0	         0
 0.0715332	         1	         0	         0
 0.0717773	         1	         0	         0
 0.0720215	         1	         0	         0
 0.0722656	         1	         0	         0
 0.0725098	         1	         0	         0
 0.0727539	         1	         0	         0
  0.072998	         1	         0	         0
 0.0732422	         1	         0	         0
 0.0734863	         1	         0	         0
 0.0737305	         1	         0	         0
 0.0739746	         1	         0	         0
 0.0742188	         1	         0	         0
 0.0744629	         1	         0	         0
  0.074707	         1	         0	         0
 0.0749512	         1	         0	         0
 0.0751953	         1	         0	         0
 0.0754395	         1	         0	         0
 0.0756836	         1	         0	         0
 0.0759277	         1	         0	         0
 0.0761719	         1	         0	         0
  0.076416	         1	         0	         0
 0.0766602	         1	         0	         0
 0.0769043	         1	         0	         0
 0.0771484	         1	         0	         0
 0.0773926	         1	         0	         0
 0.0776367	         1	         0	         0
 0.0778809	         1	         0	         0
  0.078125	         1	         0	         0
 0.0783691	         1	         0	         0
 0.0786133	         1	         0	         0
 0.0788574	         1	         0	         0
 0.0791016	         1	         0	         0
 0.0793457	         1	         0	         0
 0.0795898	         1	         0	         0
  0.079834	         1	         0	         0
 0.0800781	         1	         0	         0
 0.0803223	         1	         0	         0
 0.0805664	         1	         0	         0
 0.0808105	         1	         0	         0
 0.0810547	         1	         0	         0
 0.0812988	         1	         0	         0
  0.081543	         1	         0	         0
 0.0817871	         1	         0	         0
 0.0820312	         1	         0	         0
 0.0822754	         1	         0	         0
 0.0825195	         1	         0	         0
 0.0827637	         1	         0	         0
 0.0830078	         1	         0	         0
  0.083252	         1	         0	         0
 0.0834961	         1	         0	         0
 0.0837402	         1	         0	         0
 0.0839844	         1	         0	         0
 0.0842285	         1	         0	         0
 0.0844727	         1	         0	         0
 0.0847168	         1	         0	         0
 0.0849609	         1	         0	         0
 0.0852051	         1	         0	         0
 0.0854492	         1	         0	         0
 0.0856934	         1	         0	         0
 0.0859375	         1	         0	         0
 0.0861816	         1	         0	         0
 0.0864258	         1	         0	         0
 0.0866699	         1	         0	         0
 0.0869141	         1	         0	         0
 0.0871582	         1	         0	         0
 0.0874023	         1	         0	         0
 0.0876465	         1	         0	         0
 0.0878906	         1	         0	         0
 0.0881348	         1	         0	         0
 0.0883789	         1	         0	         0
  0.088623	         1	         0	         0
 0.0888672	         1	         0	         0
 0.0891113	         1	         0	         0
 0.0893555	         1	         0	         0
 0.0895996	         1	         0	         0
 0.0898438	         1	         0	         0
 0.0900879	         1	         0	         0
  0.090332	         1	         0	         0
 0.0905762	         1	         0	         0
 0.0908203	         1	         0	         0
 0.0910645	         1	         0	         0
 0.0913086	         1	         0	         0
 0.0915527	         1	         0	         0
 0.0917969	         1	         0	         0
  0.092041	         1	         0	         0
 0.0922852	         1	         0	         0
 0.0925293	         1	         0	         0
 0.0927734	         1	         0	         0
 0.0930176	         1	         0	         0
 0.0932617	         1	         0	         0
 0.0935059	         1	         0	         0
   0.09375	         1	         0	         0
 0.0939941	         1	         0	         0
 0.0942383	         1	         0	         0
 0.0944824	         1	         0	         0
 0.0947266	         1	         0	         0
 0.0949707	         1	         0	         0
 0.0952148	         1	         0	         0
  0.095459	         1	         0	         0
 0.0957031	         1	         0	         0
 0.0959473	         1	         0	         0
 0.0961914	         1	         0	         0
 0.0964355	         1	         0	         0
 0.0966797	         1	         0	         0
 0.0969238	         1	         0	         0
  0.097168	         1	         0	         0
 0.0974121	         1	         0	         0
 0.0976562	         1	         0	         0
 0.0979004	         1	         0	         0
 0.0981445	         1	         0	         0
 0.0983887	         1	         0	         0
 0.0986328	         1	         0	         0
  0.098877	         1	         0	         0
 0.0991211	         1	         0	         0
 0.0993652	         1	         0	         0
 0.0996094	         1	         0	         0
 0.0998535	         1	         0	         0
  0.100098	         1	         0	         0
  0.100342	         1	         0	         0
  0.100586	         1	         0	         0
   0.10083	         1	         0	         0
  0.101074	         1	         0	         0
  0.101318	         1	         0	         0
  0.101562	         1	         0	         0
  0.101807	         1	         0	         0
  0.102051	         1	         0	         0
  0.102295	         1	         0	         0
  0.102539	         1	         0	         0
  0.102783	         1	         0	         0
  0.103027	         1	         0	         0
  0.103271	         1	         0	         0
  0.103516	         1	         0	         0
   0.10376	         1	         0	         0
  0.104004	         1	         0	         0
  0.104248	         1	         0	         0
  0.104492	         1	         0	         0
  0.104736	         1	         0	         0
   0.10498	         1	         0	         0
  0.105225	         1	         0	         0
  0.105469	         1	         0	         0
  0.105713	         1	         0	         0
  0.105957	         1	         0	         0
  0.106201	         1	         0	         0
  0.106445	         1	         0	         0
  0.106689	         1	         0	         0
  0.106934	         1	         0	         0
  0.107178	         1	         0	         0
  0.107422	         1	         0	         0
  0.107666	         1	         0	         0
   0.10791	         1	         0	         0
  0.108154	         1	         0	         0
  0.108398	         1	         0	         0
  0.108643	         1	         0	         0
  0.108887	         1	         0	         0
  0.109131	         1	         0	         0
  0.109375	         1	         0	         0
  0.109619	         1	         0	         0
  0.109863	         1	         0	         0
  0.110107	         1	         0	         0
  0.110352	         1	         0	         0
  0.110596	         1	         0	         0
   0.11084	         1	         0	         0
  0.111084	         1	         0	         0
  0.111328	         1	         0	         0
  0.111572	         1	         0	         0
  0.111816	         1	         0	         0
  0.112061	         1	         0	         0
  0.112305	         1	         0	         0
  0.112549	         1	         0	         0
  0.112793	         1	         0	         0
  0.113037	         1	         0	         0
  0.113281	         1	         0	         0
  0.113525	         1	         0	         0
   0.11377	         1	         0	         0
  0.114014	         1	         0	         0
  0.114258	         1	         0	         0
  0.114502	         1	         0	         0
  0.114746	         1	         0	         0
   0.11499	         1	         0	         0
  0.115234	         1	         0	         0
  0.115479	         1	         0	         0
  0.115723	         1	         0	         0
  0.115967	         1	         0	         0
  0.116211	         1	         0	         0
  0.116455	         1	         0	         0
  0.116699	         1	         0	         0
  0.116943	         1	         0	         0
  0.117188	         1	         0	         0
  0.117432	         1	         0	         0
  0.117676	         1	         0	         0
   0.11792	         1	         0	         0
  0.118164	     1.001	         0	         0
  0.118408	         1	         0	         0
  0.118652	     1.001	         0	         0
  0.118896	         1	         0	         0
  0.119141	     1.001	         0	         0
  0.119385	     1.001	         0	         0
  0.119629	     1.001	         0	         0
  0.119873	         1	         0	         0
  0.120117	     1.001	         0	         0
  0.120361	     1.001	         0	         0
  0.120605	     1.001	         0	         0
   0.12085	     1.001	         0	         0
  0.121094	     1.002	         0	         0
  0.121338	     1.002	         0	         0
  0.121582	     1.003	         0	         0
  0.121826	     1.003	         0	         0
   0.12207	     1.004	         0	         0
  0.122314	     1.004	         0	         0
  0.122559	     1.004	         0	         0
  0.122803	     1.004	         0	         0
  0.123047	     1.004	         0	         0
  0.123291	     1.005	         0	         0
  0.123535	     1.005	         0	         0
  0.123779	     1.005	         0	         0
  0.124023	     1.005	         0	         0
  0.124268	     1.005	         0	         0
  0.124512	     1.005	         0	         0
  0.124756	     1.006	         0	         0
     0.125	     1.007	         0	         0
  0.125244	     1.005	         0	         0
  0.125488	     1.005	         0	         0
  0.125732	     1.006	         0	         0
  0.125977	     1.006	         0	         0
  0.126221	     1.007	         0	         0
  0.126465	     1.007	         0	         0
  0.126709	     1.007	         0	         0
  0.126953	     1.009	         0	         0
  0.127197	     1.009	         0	         0
  0.127441	      1.01	         0	         0
  0.127686	      1.01	         0	         0
   0.12793	      1.01	         0	         0
  0.128174	      1.01	         0	         0
  0.128418	      1.01	         0	         0
  0.128662	     1.013	         0	         0
  0.128906	     1.014	         0	         0
   0.12915	     1.015	         0	         0
  0.129395	     1.017	         0	         0
  0.129639	     1.018	         0	         0
  0.129883	     1.018	         0	         0
  0.130127	     1.019	         0	         0
  0.130371	     1.021	         0	         0
  0.130615	     1.021	         0	         0
  0.130859	     1.022	         0	         0
  0.131104	     1.021	         0	         0
  0.131348	     1.025	         0	         0
  0.131592	     1.024	         0	         0
  0.131836	     1.028	         0	         0
   0.13208	     1.028	         0	         0
  0.132324	      1.03	         0	         0
  0.132568	      1.03	         0	         0
  0.132812	     1.031	         0	         0
  0.133057	      1.03	         0	         0
  0.133301	     1.034	         0	         0
  0.133545	     1.035	         0	         0
  0.133789	     1.039	         0	         0
  0.134033	     1.041	         0	         0
  0.134277	     1.043	         0	         0
  0.134521	     1.045	         0	         0
  0.134766	     1.049	         0	         0
   0.13501	      1.05	         0	         0
  0.135254	     1.053	         0	         0
  0.135498	     1.051	         0	         0
  0.135742	     1.055	         0	         0
  0.135986	     1.057	         0	         0
   0.13623	      1.06	         0	         0
  0.136475	     1.059	         0	         0
  0.136719	     1.064	         0	         0
  0.136963	     1.066	         0	         0
  0.137207	     1.071	         0	         0
  0.137451	     1.075	         0	         0
  0.137695	     1.081	         0	         0
  0.137939	     1.082	         0	         0
  0.138184	     1.084	         0	         0
  0.138428	     1.086	         0	         0
  0.138672	      1.09	         0	         0
  0.138916	     1.092	         0	         0
   0.13916	     1.096	         0	         0
  0.139404	     1.096	         0	         0
  0.139648	     1.099	         0	         0
  0.139893	     1.102	         0	         0
  0.140137	     1.106	         0	         0
  0.140381	     1.106	         0	         0
  0.140625	     1.111	         0	         0
  0.140869	     1.111	         0	         0
  0.141113	     1.121	         0	         0
  0.141357	     1.125	         0	         0
  0.141602	     1.133	         0	         0
  0.141846	     1.134	         0	         0
   0.14209	     1.141	         0	         0
  0.142334	     1.135	         0	         0
  0.142578	     1.144	         0	         0
  0.142822	     1.144	         0	         0
  0.143066	     1.156	         0	         0
  0.143311	     1.158	         0	         0
  0.143555	     1.168	         0	         0
  0.143799	     1.167	         0	         0
  0.144043	     1.181	         0	         0
  0.144287	     1.182	         0	         0
  0.144531	     1.192	         0	         0
  0.144775	     1.191	         0	         0
   0.14502	     1.198	         0	         0
  0.145264	     1.203	         0	         0
  0.145508	      1.21	         0	         0
  0.145752	     1.215	         0	         0
  0.145996	      1.23	         0	         0
   0.14624	     1.232	         0	         0
  0.146484	     1.246	         0	         0
  0.146729	     1.247	         0	         0
  0.146973	     1.255	         0	         0
  0.147217	      1.26	         0	         0
  0.147461	      1.27	         0	         0
  0.147705	     1.274	         0	         0
  0.147949	     1.289	         0	         0
  0.148193	     1.293	         0	         0
  0.148438	     1.306	         0	         0
  0.148682	     1.309	         0	         0
  0.148926	      1.32	         0	         0
   0.14917	     1.324	         0	         0
  0.149414	     1.332	         0	         0
  0.149658	     1.341	         0	         0
  0.149902	     1.355	         0	         0
  0.150146	     1.358	         0	         0
  0.150391	     1.365	         0	         0
  0.150635	     1.365	         0	         0
  0.150879	     1.381	         0	         0
  0.151123	      1.38	         0	         0
  0.151367	     1.399	         0	         0
  0.151611	     1.402	         0	         0
  0.151855	     1.424	         0	         0
    0.1521	     1.424	         0	         0
  0.152344	     1.444	         0	         0
  0.152588	     1.445	         0	         0
  0.152832	     1.465	         0	         0
  0.153076	     1.467	         0	         0
   0.15332	     1.479	         0	         0
  0.153564	     1.481	         0	         0
  0.153809	     1.497	         0	         0
  0.154053	     1.504	         0	         0
  0.154297	     1.515	         0	         0
  0.154541	     1.518	         0	         0
  0.154785	     1.528	         0	         0
  0.155029	     1.526	         0	         0
  0.155273	     1.543	         0	         0
  0.155518	     1.538	         0	         0
  0.155762	     1.549	         0	         0
  0.156006	     1.559	         0	         0
   0.15625	     1.573	         0	         0
  0.156494	     1.578	         0	         0
  0.156738	     1.594	         0	         0
  0.156982	       1.6	         0	         0
  0.157227	     1.618	         0	         0
  0.157471	      1.62	         0	         0
  0.157715	     1.631	         0	         0
  0.157959	     1.631	         0	         0
  0.158203	     1.643	         0	         0
  0.158447	     1.647	         0	         0
  0.158691	     1.658	         0	         0
  0.158936	     1.662	         0	         0
   0.15918	     1.673	         0	         0
  0.159424	     1.678	         0	         0
  0.159668	     1.693	         0	         0
  0.159912	     1.701	         0	         0
  0.160156	     1.713	         0	         0
    0.1604	     1.719	         0	         0
  0.160645	     1.728	         0	         0
  0.160889	     1.728	         0	         0
  0.161133	     1.742	         0	         0
  0.161377	     1.745	         0	         0
  0.161621	     1.754	         0	         0
  0.161865	     1.763	         0	         0
  0.162109	     1.774	         0	         0
  0.162354	     1.773	         0	         0
  0.162598	     1.789	         0	         0
  0.162842	     1.795	         0	         0
  0.163086	     1.808	         0	         0
   0.16333	     1.809	         0	         0
  0.163574	     1.816	         0	         0
  0.163818	     1.818	         0	         0
  0.164062	     1.827	         0	         0
  0.164307	      1.83	         0	         0
  0.164551	     1.845	         0	         0
  0.164795	     1.849	         0	         0
  0.165039	     1.859	         0	         0
  0.165283	     1.865	         0	         0
  0.165527	     1.872	         0	         0
  0.165771	     1.875	         0	         0
  0.166016	     1.883	         0	         0
   0.16626	     1.883	         0	         0
  0.166504	      1.89	         0	         0
  0.166748	     1.893	         0	         0
  0.166992	     1.902	         0	         0
  0.167236	     1.904	         0	         0
   0.16748	      1.91	         0	         0
  0.167725	     1.912	         0	         0
  0.167969	     1.918	         0	         0
  0.168213	     1.916	         0	         0
  0.168457	     1.924	         0	         0
  0.168701	     1.922	         0	         0
  0.168945	     1.929	         0	         0
  0.169189	     1.927	         0	         0
  0.169434	      1.93	         0	         0
  0.169678	     1.931	         0	         0
  0.169922	     1.935	         0	         0
  0.170166	     1.936	         0	         0
   0.17041	     1.939	         0	         0
  0.170654	     1.938	         0	         0
  0.170898	     1.942	         0	         0
  0.171143	     1.941	         0	         0
  0.171387	     1.945	         0	         0
  0.171631	     1.944	         0	         0
  0.171875	     1.946	         0	         0
  0.172119	     1.946	         0	         0
  0.172363	      1.95	         0	         0
  0.172607	     1.952	         0	         0
  0.172852	     1.956	         0	         0
  0.173096	     1.956	         0	         0
   0.17334	      1.96	         0	         0
  0.173584	     1.958	         0	         0
  0.173828	     1.962	         0	         0
  0.174072	     1.963	         0	         0
  0.174316	     1.967	         0	         0
  0.174561	     1.971	         0	         0
  0.174805	     1.973	         0	         0
  0.175049	     1.972	         0	         0
  0.175293	     1.975	         0	         0
  0.175537	     1.975	         0	         0
  0.175781	     1.979	         0	         0
  0.176025	     1.979	         0	         0
   0.17627	      1.98	         0	         0
  0.176514	     1.981	         0	         0
  0.176758	     1.982	         0	         0
  0.177002	     1.981	         0	         0
  0.177246	     1.983	         0	         0
   0.17749	     1.984	         0	         0
  0.177734	     1.985	         0	         0
  0.177979	     1.987	         0	         0
  0.178223	     1.989	         0	         0
  0.178467	      1.99	         0	         0
  0.178711	      1.99	         0	         0
  0.178955	      1.99	         0	         0
  0.179199	     1.992	         0	         0
  0.179443	     1.992	         0	         0
  0.179688	     1.992	         0	         0
  0.179932	     1.993	         0	         0
  0.180176	     1.993	         0	         0
   0.18042	     1.993	         0	         0
  0.180664	     1.995	         0	         0
  0.180908	     1.995	         0	         0
  0.181152	     1.996	         0	         0
  0.181396	     1.996	         0	         0
  0.181641	     1.996	         0	         0
  0.181885	     1.997	         0	         0
  0.182129	     1.997	         0	         0
  0.182373	     1.997	         0	         0
  0.182617	     1.998	         0	         0
  0.182861	     1.998	         0	         0
  0.183105	     1.998	         0	         0
   0.18335	     1.998	         0	         0
  0.183594	     1.999	         0	         0
  0.183838	     1.999	         0	         0
  0.184082	     1.999	         0	         0
  0.184326	     1.999	         0	         0
   0.18457	     1.999	         0	         0
  0.184814	     1.999	         0	         0
  0.185059	     1.999	         0	         0
  0.185303	     1.999	         0	         0
  0.185547	     1.999	         0	         0
  0.185791	     1.999	         0	         0
  0.186035	     1.999	         0	         0
  0.186279	     1.999	         0	         0
  0.186523	     1.999	         0	         0
  0.186768	     1.999	         0	         0
  0.187012	     1.999	         0	         0
  0.187256	     1.999	         0	         0
    0.1875	         2	         0	         0
  0.187744	         2	         0	         0
  0.187988	         2	         0	         0
  0.188232	         2	         0	         0
  0.188477	         2	         0	         0
  0.188721	         2	         0	         0
  0.188965	         2	         0	         0
  0.189209	         2	         0	         0
  0.189453	         2	         0	         0
  0.189697	     2.001	         0	         0
  0.189941	     2.001	         0	         0
  0.190186	     2.001	         0	         0
   0.19043	     2.001	         0	         0
  0.190674	     2.001	         0	         0
  0.190918	     2.001	         0	         0
  0.191162	     2.002	         0	         0
  0.191406	     2.002	         0	         0
   0.19165	     2.002	         0	         0
  0.191895	     2.002	         0	         0
  0.192139	     2.002	         0	         0
  0.192383	     2.002	         0	         0
  0.192627	     2.002	         0	         0
  0.192871	     2.002	         0	         0
  0.193115	     2.002	         0	         0
  0.193359	     2.002	         0	         0
  0.193604	     2.002	         0	         0
  0.193848	     2.002	         0	         0
  0.194092	     2.002	         0	         0
  0.194336	     2.002	         0	         0
   0.19458	     2.002	         0	         0
  0.194824	     2.002	         0	         0
  0.195068	     2.002	         0	         0
  0.195312	     2.002	         0	         0
  0.195557	     2.003	         0	         0
  0.195801	     2.003	         0	         0
  0.196045	     2.003	         0	         0
  0.196289	     2.003	         0	         0
  0.196533	     2.003	         0	         0
  0.196777	     2.003	         0	         0
  0.197021	     2.003	         0	         0
  0.197266	     2.003	         0	         0
   0.19751	     2.004	         0	         0
  0.197754	     2.005	         0	         0
  0.197998	     2.005	         0	         0
  0.198242	     2.005	         0	         0
  0.198486	     2.005	         0	         0
   0.19873	     2.005	         0	         0
  0.198975	     2.005	         0	         0
  0.199219	     2.005	         0	         0
  0.199463	     2.006	         0	         0
  0.199707	     2.006	         0	         0
  0.199951	     2.006	         0	         0
  0.200195	     2.006	         0	         0
  0.200439	     2.006	         0	         0
  0.200684	     2.007	         0	         0
  0.200928	     2.009	         0	         0
  0.201172	     2.011	         0	         0
  0.201416	     2.012	         0	         0
   0.20166	     2.012	         0	         0
  0.201904	     2.014	         0	         0
  0.202148	     2.014	         0	         0
  0.202393	     2.014	         0	         0
  0.202637	     2.014	         0	         0
  0.202881	     2.016	         0	         0
  0.203125	     2.016	         0	         0
  0.203369	     2.016	         0	         0
  0.203613	     2.019	         0	         0
  0.203857	     2.021	         0	         0
  0.204102	     2.023	         0	         0
  0.204346	     2.024	         0	         0
   0.20459	     2.025	         0	         0
  0.204834	     2.027	         0	         0
  0.205078	     2.026	         0	         0
  0.205322	     2.028	         0	         0
  0.205566	     2.027	         0	         0
  0.205811	     2.027	         0	         0
  0.206055	     2.029	         0	         0
  0.206299	      2.03	         0	         0
  0.206543	     2.029	         0	         0
  0.206787	     2.031	         0	         0
  0.207031	     2.033	         0	         0
  0.207275	     2.033	         0	         0
   0.20752	     2.035	         0	         0
  0.207764	     2.038	         0	         0
  0.208008	     2.039	         0	         0
  0.208252	     2.042	         0	         0
  0.208496	     2.042	         0	         0
   0.20874	     2.046	         0	         0
  0.208984	     2.047	         0	         0
  0.209229	      2.05	         0	         0
  0.209473	     2.053	         0	         0
  0.209717	     2.057	         0	         0
